Date,Mispricing
2015-01-03,0.168399002312875
2015-01-10,0.2914667702038333
2015-01-17,0.308384051182511
2015-01-24,0.26638644889419316
2015-01-31,0.33334813616137926
2015-02-07,0.07957237190205028
2015-02-14,-0.012672157043271346
2015-02-21,-0.07081465191115943
2015-02-28,0.014776909225351293
2015-03-07,-0.12274466949140682
2015-03-14,-0.07211869537143306
2015-03-21,0.05062052831569087
2015-03-28,0.020753733967363963
2015-04-04,0.0638625636105247
2015-04-11,-0.04085510320323528
2015-04-18,0.013314017466687958
2015-04-25,-0.012068351211897083
2015-05-02,-0.17318217120899226
2015-05-09,-0.16249081014447622
2015-05-16,-0.17466851563862232
2015-05-23,-0.20012885161151536
2015-05-30,-0.1251732618311656
2015-06-06,-0.29641786322420155
2015-06-13,-0.24554460729591168
2015-06-20,-0.1519632415527636
2015-06-27,-0.2574479675301868
2015-07-04,-0.2541460796338739
2015-07-11,-0.3365113898576202
2015-07-18,-0.33459911797665337
2015-07-25,-0.24240105173858909
2015-08-01,-0.15877917302007272
2015-08-08,-0.15354950093889053
2015-08-15,-0.14676892504394848
2015-08-22,-0.01877774650159582
2015-08-29,-0.09210978414975068
2015-09-05,-0.05342365215336163
2015-09-12,-0.07499911948273129
2015-09-19,-0.0352131356212498
2015-09-26,-0.025104365163304814
2015-10-03,0.061035864747635234
2015-10-10,-0.007329776258055385
2015-10-17,0.01576249994644589
2015-10-24,-0.0312593618331398
2015-10-31,-0.09609627264802326
2015-11-07,-0.19304681576125177
2015-11-14,-0.1456893273870432
2015-11-21,-0.16277748046982066
2015-11-28,-0.10851298696665496
2015-12-05,-0.1609596747936705
2015-12-12,-0.013461369096099973
2015-12-19,-0.07060448650541795
2015-12-26,-0.0825510027843244
2016-01-02,-0.09554061278128512
2016-01-09,0.10009815773895289
2016-01-16,0.1434198214939957
2016-01-23,0.10066087910293803
2016-01-30,0.20037628182919212
2016-02-06,0.23314562480222123
2016-02-13,0.2831825470354955
2016-02-20,0.27130221109667807
2016-02-27,0.2449752264492779
2016-03-05,0.14090549730809432
2016-03-12,0.050302150609248204
2016-03-19,0.14499071721151793
2016-03-26,0.11022077983079352
2016-04-02,0.2254791019325043
2016-04-09,0.25125726956439254
2016-04-16,0.1532142968545131
2016-04-23,0.013490808590246643
2016-04-30,0.03843850328283065
2016-05-07,0.05026656788758167
2016-05-14,0.10037578400269673
2016-05-21,-0.01717557555400019
2016-05-28,-0.038310087957306393
2016-06-04,0.05799223074632587
2016-06-11,0.09745876439361618
2016-06-18,0.11400236086289552
2016-06-25,0.18967217928865499
2016-07-02,0.2263651044792608
2016-07-09,0.30301267177239233
2016-07-16,0.1614171005248737
2016-07-23,0.16023303763227906
2016-07-30,0.1965403086804961
2016-08-06,0.10236866390792261
2016-08-13,0.09408608895080708
2016-08-20,0.02289348860494704
2016-08-27,-0.03426617685405478
2016-09-03,-0.03990906318436653
2016-09-10,-0.08081874262464205
2016-09-17,-0.07991374567239631
2016-09-24,-0.03548826216245717
2016-10-01,-0.017183274447485738
2016-10-08,-0.11407370794165785
2016-10-15,-0.1311787425192789
2016-10-22,-0.08886255854073892
2016-10-29,-0.15685648230322255
2016-11-05,-0.08607440872320501
2016-11-12,-0.31279633830007725
2016-11-19,-0.4314757529296569
2016-11-26,-0.4043178488458273
2016-12-03,-0.3714457968077819
2016-12-10,-0.4225812277483974
2016-12-17,-0.5133614685006869
2016-12-24,-0.4118588623716237
2016-12-31,-0.2949637783960712
2017-01-07,-0.2325061538962488
2017-01-14,-0.19950286681196755
2017-01-21,-0.22214232466457556
2017-01-28,-0.21150417630817184
2017-02-04,-0.13049652172395335
2017-02-11,-0.07790717756344832
2017-02-18,-0.02262141373301067
2017-02-25,0.07042796102639377
2017-03-04,-0.058197567261253226
2017-03-11,-0.08694625696998619
2017-03-18,-0.010030705834173453
2017-03-25,0.0471784565035439
2017-04-01,0.056197649251512986
2017-04-08,0.04149083079345414
2017-04-15,0.1586183457663625
2017-04-22,0.10702459239056927
2017-04-29,0.11973528566608006
2017-05-06,0.06378073243691045
2017-05-13,0.10362630546421643
2017-05-20,0.16796013934846174
2017-05-27,0.155724029185551
2017-06-03,0.19457583833841569
2017-06-10,0.14359775328876356
2017-06-17,0.1390371515698785
2017-06-24,0.11655181895385758
2017-07-01,-0.016297715880558103
2017-07-08,-0.0374558037549323
2017-07-15,0.01070053646178665
2017-07-22,0.08413832072854749
2017-07-29,0.03345430215652737
2017-08-05,0.057554481782647625
2017-08-12,0.1063905216913962
2017-08-19,0.10078818171723174
2017-08-26,0.1093482304920318
2017-09-02,0.11095557446979819
2017-09-09,0.1497861929926041
2017-09-16,0.009790648438479132
2017-09-23,-0.02756779483516158
2017-09-30,-0.08551141417435067
2017-10-07,-0.11077240221455088
2017-10-14,-0.0021781011768388587
2017-10-21,-0.09891198433601879
2017-10-28,-0.07842785116357977
2017-11-04,-0.04208630438073132
2017-11-11,-0.10620585600107431
2017-11-18,-0.04030732900677128
2017-11-25,-0.04258570701850117
2017-12-02,-0.0717742959544107
2017-12-09,-0.021434283746326645
2017-12-16,0.021132020807342427
2017-12-23,-0.08879493575612209
2017-12-30,-0.018311556393878995
2018-01-06,-0.07878231224487871
2018-01-13,-0.138829625422359
2018-01-20,-0.22207081934714584
2018-01-27,-0.234021656039212
2018-02-03,-0.34387691285110883
2018-02-10,-0.28947368211863667
2018-02-17,-0.29620863602056463
2018-02-24,-0.24409887953994158
2018-03-03,-0.18039338393950843
2018-03-10,-0.1346458678653451
2018-03-17,-0.06693154798925445
